date,close,return,momentum_20d_positive,pos_BuyHold,ret_BuyHold,equity_BuyHold,event_BDE,pos_BDE,ret_BDE,equity_BDE,event_CSW,pos_CSW,ret_CSW,equity_CSW,event_SADF,pos_SADF,ret_SADF,equity_SADF,event_QADF,pos_QADF,ret_QADF,equity_QADF,event_CADF,pos_CADF,ret_CADF,equity_CADF,event_SMT,pos_SMT,ret_SMT,equity_SMT,event_Consensus,pos_Consensus,ret_Consensus,equity_Consensus
2024-10-10,139.03,-0.002153161558889005,False,1.0,-0.002153161558889005,42.14946187661056,0,0.0,-0.0,19.26316836489613,0,0.0,-0.0,37.50815585449176,0,0.0,-0.0,4.804982754631141,0,0.0,-0.0,4.195624199572006,0,0.0,-0.0,3.3571844387906635,0,0.0,-0.0,4.105923174275824,0,0.0,-0.0,35.56849332203403
2024-10-11,145.53,0.04675249946054816,False,1.0,0.04675249946054816,44.12005457025919,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-12,146.4,0.005978148835291686,True,1.0,0.005978148835291686,44.38381082310139,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-13,147.74,0.009153005464480835,True,1.0,0.009153005464480835,44.790056086099725,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-14,157.59,0.06667117909841602,True,1.0,0.06667117909841602,47.77626193724418,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-15,154.76,-0.01795799225839212,True,1.0,-0.01795799225839212,46.91829619524023,0,0.0,-0.0,19.26316836489613,0,0.0,-0.0,37.50815585449176,0,0.0,-0.0,4.804982754631141,0,0.0,-0.0,4.195624199572006,0,0.0,-0.0,3.3571844387906635,0,0.0,-0.0,4.105923174275824,0,0.0,-0.0,35.56849332203403
2024-10-16,154.28,-0.0031015766347892715,False,1.0,-0.0031015766347892715,46.77277550401695,0,0.0,-0.0,19.26316836489613,0,0.0,-0.0,37.50815585449176,0,0.0,-0.0,4.804982754631141,0,0.0,-0.0,4.195624199572006,0,0.0,-0.0,3.3571844387906635,0,0.0,-0.0,4.105923174275824,0,0.0,-0.0,35.56849332203403
2024-10-17,150.5,-0.024500907441016295,False,1.0,-0.024500907441016295,45.62680006063359,0,0.0,-0.0,19.26316836489613,0,0.0,-0.0,37.50815585449176,0,0.0,-0.0,4.804982754631141,0,0.0,-0.0,4.195624199572006,0,0.0,-0.0,3.3571844387906635,0,0.0,-0.0,4.105923174275824,0,0.0,-0.0,35.56849332203403
2024-10-18,154.94,0.029501661129568202,False,1.0,0.029501661129568202,46.97286645444897,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-19,159.79,0.031302439654059544,True,1.0,0.031302439654059544,48.443231772017555,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
2024-10-20,167.4,0.04762500782276757,True,1.0,0.04762500782276757,50.750341064120036,0,0.0,0.0,19.26316836489613,0,0.0,0.0,37.50815585449176,0,0.0,0.0,4.804982754631141,0,0.0,0.0,4.195624199572006,0,0.0,0.0,3.3571844387906635,0,0.0,0.0,4.105923174275824,0,0.0,0.0,35.56849332203403
