date,close,logp,bde,csw_excess,sadf,qadf,cadf,smt,hmm_state,hmm_bull_flag,bde_retro_flag,csw_retro_flag,sadf_retro_flag,smt_retro_flag,family_count_retro,consensus_retro,bde_online_flag,csw_online_flag,sadf_online_flag,smt_online_flag,family_count_online,consensus_online
2018-03-01,870.63,6.769217087518297,4.952850211503719,-1.5065795284590822,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-02,856.28,6.7525974254590215,4.844942921550068,-1.5276209606859996,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-03,856.02,6.752293740354778,4.737602579125973,-1.5295819631373193,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-04,866.66,6.764646743004185,4.6335643850301445,-1.517093331842945,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-05,849.84,6.745048096471758,4.525859423439398,-1.5415878507010177,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-06,813.11,6.700866401748422,4.409455910564388,-1.4770371745596833,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,749.9,6.6199398643073435,4.277074210850431,-0.9232058224428978,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08,695.46,6.544573497128709,4.130996316132921,-0.6336980914157089,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-09,723.71,6.584390759656953,3.9962901010821774,-1.2331345283764352,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-10,680.58,6.522945375799006,3.8514452696373427,-0.9907915394848268,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-11,720.85,6.580431071257912,3.7214341306825958,-1.2754919024642826,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-12,697.11,6.546943217533631,3.58705193174805,-1.4184673934579248,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-13,689.94,6.536604637288629,3.453306118998028,-1.4529237858457442,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-14,610.1,6.413622878157807,3.298309413392887,-0.28837417619870465,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-15,608.83,6.411539082600146,3.1473476774321005,-0.96259204309509,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-16,599.05,6.395345067085908,2.9975711471821875,-1.0450711675884496,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-17,546.95,6.3043573905658,2.835280200504218,-0.6894567511083478,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-18,537.0,6.285998094508865,2.675208631755527,-0.7459298127481118,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-19,556.88,6.322349776860411,2.52700639876195,-0.9686277510762973,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-20,557.0,6.322565239927284,2.383378980122302,-1.032523059965934,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-21,559.17,6.326453541411822,2.244681862008739,-1.1045189109473819,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-22,539.92,6.291420980435151,2.104139082743526,-1.0318571856419554,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,543.03,6.297164567026571,1.9687741834097068,-1.1035897651619448,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-24,520.22,6.254251799026743,1.8304508128905992,-1.0052327669563577,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-25,523.74,6.260995377975314,1.6974610613380163,-1.0750355563742822,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-26,485.0,6.184148890937483,1.5565223179868073,-0.8720849839643028,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-27,448.5,6.105908681498851,1.4084390455721927,-0.6177739696911129,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-28,446.67,6.101820066935569,1.2652555874178213,-0.7079366579126467,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-29,384.0,5.950642552587727,1.105374454177811,0.15790193861171442,,,,,-1,0,0,1,0,0,1,0,0,1,0,0,1,0
2018-03-30,392.43,5.972358177368245,0.9555957237293715,-0.43184986683680204,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-31,393.92,5.976147842996089,0.812465423286437,-0.48890934175973255,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,378.58,5.936427411178073,0.6696406556620712,-0.4190482819840242,,,,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
